bound_size,question_id,equal,generated_sql_error,gold_sql_error,generated_sql_results,gold_sql_results,generated_sql_scalar,gold_sql_scalar,generated_sql,gold_sql,generated_sql_ok,gold_sql_ok
5,283,False,,,"[[""2147483648""]]","[[""2147483648""], [""2147483648""], [""2147483648""], [""2147483648""], [""2147483648""]]",2147483648,,SELECT DISTINCT M.LABEL FROM MOLECULE M JOIN ATOM A ON M.MOLECULE_ID = A.MOLECULE_ID WHERE A.ELEMENT = 'CA';,SELECT T2.LABEL AS FLAG_CARCINOGENIC FROM ATOM AS T1 INNER JOIN MOLECULE AS T2 ON T1.MOLECULE_ID = T2.MOLECULE_ID WHERE T1.ELEMENT = 'CA';,True,True
2,284,False,,,"[[""2147483648""]]","[[""2147483648""], [""2147483649""]]",2147483648,,SELECT DISTINCT B.BOND_TYPE FROM BOND B JOIN CONNECTED C ON B.BOND_ID = C.BOND_ID JOIN ATOM A ON C.ATOM_ID = A.ATOM_ID WHERE A.ELEMENT = 'C';,SELECT DISTINCT T2.BOND_TYPE FROM ATOM AS T1 INNER JOIN BOND AS T2 ON T1.MOLECULE_ID = T2.MOLECULE_ID WHERE T1.ELEMENT = 'C';,True,True
3,284,False,,,"[[""2147483649""]]","[[""2147483648""], [""2147483649""]]",2147483649,,SELECT DISTINCT B.BOND_TYPE FROM BOND B JOIN CONNECTED C ON B.BOND_ID = C.BOND_ID JOIN ATOM A ON C.ATOM_ID = A.ATOM_ID WHERE A.ELEMENT = 'C';,SELECT DISTINCT T2.BOND_TYPE FROM ATOM AS T1 INNER JOIN BOND AS T2 ON T1.MOLECULE_ID = T2.MOLECULE_ID WHERE T1.ELEMENT = 'C';,True,True
4,284,False,,,"[[""2147483648""]]","[[""2147483648""], [null]]",2147483648,,SELECT DISTINCT B.BOND_TYPE FROM BOND B JOIN CONNECTED C ON B.BOND_ID = C.BOND_ID JOIN ATOM A ON C.ATOM_ID = A.ATOM_ID WHERE A.ELEMENT = 'C';,SELECT DISTINCT T2.BOND_TYPE FROM ATOM AS T1 INNER JOIN BOND AS T2 ON T1.MOLECULE_ID = T2.MOLECULE_ID WHERE T1.ELEMENT = 'C';,True,True
5,284,False,,,"[[""2147483652""], [null]]","[[""2147483649""], [""2147483652""]]",,,SELECT DISTINCT B.BOND_TYPE FROM BOND B JOIN CONNECTED C ON B.BOND_ID = C.BOND_ID JOIN ATOM A ON C.ATOM_ID = A.ATOM_ID WHERE A.ELEMENT = 'C';,SELECT DISTINCT T2.BOND_TYPE FROM ATOM AS T1 INNER JOIN BOND AS T2 ON T1.MOLECULE_ID = T2.MOLECULE_ID WHERE T1.ELEMENT = 'C';,True,True
2,285,False,,,"[[""2147483648""], [""2147483649""]]","[[""2147483648""], [""2147483648""]]",,,"SELECT DISTINCT A.ELEMENT FROM ATOM A JOIN CONNECTED C ON A.ATOM_ID IN (C.ATOM_ID, C.ATOM_ID2) WHERE C.BOND_ID = 'TR001_10_11';",SELECT T1.ELEMENT FROM ATOM AS T1 INNER JOIN CONNECTED AS T2 ON T1.ATOM_ID = T2.ATOM_ID INNER JOIN BOND AS T3 ON T2.BOND_ID = T3.BOND_ID WHERE T3.BOND_ID = 'TR001_10_11';,True,True
3,285,False,,,"[[""2147483648""], [""2147483649""]]","[[""2147483648""], [""2147483649""], [""2147483649""]]",,,"SELECT DISTINCT A.ELEMENT FROM ATOM A JOIN CONNECTED C ON A.ATOM_ID IN (C.ATOM_ID, C.ATOM_ID2) WHERE C.BOND_ID = 'TR001_10_11';",SELECT T1.ELEMENT FROM ATOM AS T1 INNER JOIN CONNECTED AS T2 ON T1.ATOM_ID = T2.ATOM_ID INNER JOIN BOND AS T3 ON T2.BOND_ID = T3.BOND_ID WHERE T3.BOND_ID = 'TR001_10_11';,True,True
4,285,False,,,"[[""2147483650""], [null]]","[[""2147483650""], [""2147483650""]]",,,"SELECT DISTINCT A.ELEMENT FROM ATOM A JOIN CONNECTED C ON A.ATOM_ID IN (C.ATOM_ID, C.ATOM_ID2) WHERE C.BOND_ID = 'TR001_10_11';",SELECT T1.ELEMENT FROM ATOM AS T1 INNER JOIN CONNECTED AS T2 ON T1.ATOM_ID = T2.ATOM_ID INNER JOIN BOND AS T3 ON T2.BOND_ID = T3.BOND_ID WHERE T3.BOND_ID = 'TR001_10_11';,True,True
5,285,False,,,"[[""2147483648""], [""2147483649""], [""2147483650""], [""2147483651""]]","[[""2147483648""], [""2147483650""]]",,,"SELECT DISTINCT A.ELEMENT FROM ATOM A JOIN CONNECTED C ON A.ATOM_ID IN (C.ATOM_ID, C.ATOM_ID2) WHERE C.BOND_ID = 'TR001_10_11';",SELECT T1.ELEMENT FROM ATOM AS T1 INNER JOIN CONNECTED AS T2 ON T1.ATOM_ID = T2.ATOM_ID INNER JOIN BOND AS T3 ON T2.BOND_ID = T3.BOND_ID WHERE T3.BOND_ID = 'TR001_10_11';,True,True
1,303,False,,,"[[0, null]]",[],,,"SELECT COUNT(B.BOND_ID) AS DOUBLE_BOND_COUNT, M.LABEL FROM BOND B JOIN MOLECULE M ON B.MOLECULE_ID = M.MOLECULE_ID WHERE B.BOND_TYPE = '=' AND M.MOLECULE_ID = 'TR006';","SELECT COUNT(T1.BOND_ID), T2.LABEL FROM BOND AS T1 INNER JOIN MOLECULE AS T2 ON T1.MOLECULE_ID = T2.MOLECULE_ID WHERE T1.BOND_TYPE = '=' AND T2.MOLECULE_ID = 'TR006' GROUP BY T2.LABEL;",True,True
2,303,False,,,"[[0, null]]",[],,,"SELECT COUNT(B.BOND_ID) AS DOUBLE_BOND_COUNT, M.LABEL FROM BOND B JOIN MOLECULE M ON B.MOLECULE_ID = M.MOLECULE_ID WHERE B.BOND_TYPE = '=' AND M.MOLECULE_ID = 'TR006';","SELECT COUNT(T1.BOND_ID), T2.LABEL FROM BOND AS T1 INNER JOIN MOLECULE AS T2 ON T1.MOLECULE_ID = T2.MOLECULE_ID WHERE T1.BOND_TYPE = '=' AND T2.MOLECULE_ID = 'TR006' GROUP BY T2.LABEL;",True,True
3,303,False,,,"[[0, null]]",[],,,"SELECT COUNT(B.BOND_ID) AS DOUBLE_BOND_COUNT, M.LABEL FROM BOND B JOIN MOLECULE M ON B.MOLECULE_ID = M.MOLECULE_ID WHERE B.BOND_TYPE = '=' AND M.MOLECULE_ID = 'TR006';","SELECT COUNT(T1.BOND_ID), T2.LABEL FROM BOND AS T1 INNER JOIN MOLECULE AS T2 ON T1.MOLECULE_ID = T2.MOLECULE_ID WHERE T1.BOND_TYPE = '=' AND T2.MOLECULE_ID = 'TR006' GROUP BY T2.LABEL;",True,True
4,303,False,,,"[[0, null]]",[],,,"SELECT COUNT(B.BOND_ID) AS DOUBLE_BOND_COUNT, M.LABEL FROM BOND B JOIN MOLECULE M ON B.MOLECULE_ID = M.MOLECULE_ID WHERE B.BOND_TYPE = '=' AND M.MOLECULE_ID = 'TR006';","SELECT COUNT(T1.BOND_ID), T2.LABEL FROM BOND AS T1 INNER JOIN MOLECULE AS T2 ON T1.MOLECULE_ID = T2.MOLECULE_ID WHERE T1.BOND_TYPE = '=' AND T2.MOLECULE_ID = 'TR006' GROUP BY T2.LABEL;",True,True
5,303,False,,,"[[0, null]]",[],,,"SELECT COUNT(B.BOND_ID) AS DOUBLE_BOND_COUNT, M.LABEL FROM BOND B JOIN MOLECULE M ON B.MOLECULE_ID = M.MOLECULE_ID WHERE B.BOND_TYPE = '=' AND M.MOLECULE_ID = 'TR006';","SELECT COUNT(T1.BOND_ID), T2.LABEL FROM BOND AS T1 INNER JOIN MOLECULE AS T2 ON T1.MOLECULE_ID = T2.MOLECULE_ID WHERE T1.BOND_TYPE = '=' AND T2.MOLECULE_ID = 'TR006' GROUP BY T2.LABEL;",True,True
2,304,False,,,"[[""2147483648"", ""2147483648""], [""2147483648"", ""2147483648""]]","[[""2147483648"", ""2147483648""]]",,,"SELECT MOLECULE.MOLECULE_ID, ATOM.ELEMENT FROM MOLECULE JOIN ATOM ON MOLECULE.MOLECULE_ID = ATOM.MOLECULE_ID WHERE MOLECULE.LABEL = '+';","SELECT DISTINCT T2.MOLECULE_ID, T1.ELEMENT FROM ATOM AS T1 INNER JOIN MOLECULE AS T2 ON T1.MOLECULE_ID = T2.MOLECULE_ID WHERE T2.LABEL = '+';",True,True
3,304,False,,,"[[""2147483648"", ""2147483648""], [""2147483648"", ""2147483648""], [""2147483649"", ""2147483648""]]","[[""2147483648"", ""2147483648""], [""2147483649"", ""2147483648""]]",,,"SELECT MOLECULE.MOLECULE_ID, ATOM.ELEMENT FROM MOLECULE JOIN ATOM ON MOLECULE.MOLECULE_ID = ATOM.MOLECULE_ID WHERE MOLECULE.LABEL = '+';","SELECT DISTINCT T2.MOLECULE_ID, T1.ELEMENT FROM ATOM AS T1 INNER JOIN MOLECULE AS T2 ON T1.MOLECULE_ID = T2.MOLECULE_ID WHERE T2.LABEL = '+';",True,True
4,304,False,,,"[[""2147483649"", ""2147483649""], [""2147483651"", ""2147483648""], [""2147483651"", ""2147483650""], [""2147483651"", ""2147483650""]]","[[""2147483649"", ""2147483649""], [""2147483651"", ""2147483648""], [""2147483651"", ""2147483650""]]",,,"SELECT MOLECULE.MOLECULE_ID, ATOM.ELEMENT FROM MOLECULE JOIN ATOM ON MOLECULE.MOLECULE_ID = ATOM.MOLECULE_ID WHERE MOLECULE.LABEL = '+';","SELECT DISTINCT T2.MOLECULE_ID, T1.ELEMENT FROM ATOM AS T1 INNER JOIN MOLECULE AS T2 ON T1.MOLECULE_ID = T2.MOLECULE_ID WHERE T2.LABEL = '+';",True,True
5,304,False,,,"[[""2147483648"", ""2147483648""], [""2147483648"", ""2147483649""], [""2147483652"", ""2147483648""], [""2147483652"", ""2147483648""]]","[[""2147483648"", ""2147483648""], [""2147483648"", ""2147483649""], [""2147483652"", ""2147483648""]]",,,"SELECT MOLECULE.MOLECULE_ID, ATOM.ELEMENT FROM MOLECULE JOIN ATOM ON MOLECULE.MOLECULE_ID = ATOM.MOLECULE_ID WHERE MOLECULE.LABEL = '+';","SELECT DISTINCT T2.MOLECULE_ID, T1.ELEMENT FROM ATOM AS T1 INNER JOIN MOLECULE AS T2 ON T1.MOLECULE_ID = T2.MOLECULE_ID WHERE T2.LABEL = '+';",True,True
2,307,False,,,"[[""2147483648""], [null]]",[[null]],,,SELECT DISTINCT A.ELEMENT FROM ATOM A JOIN CONNECTED C ON A.ATOM_ID = C.ATOM_ID OR A.ATOM_ID = C.ATOM_ID2 JOIN BOND B ON C.BOND_ID = B.BOND_ID WHERE B.BOND_ID = 'TR000_2_3';,SELECT T2.ELEMENT FROM CONNECTED AS T1 INNER JOIN ATOM AS T2 ON T1.ATOM_ID = T2.ATOM_ID WHERE T1.BOND_ID = 'TR000_2_3';,True,True
3,307,False,,,"[[""2147483648""], [""2147483649""]]","[[""2147483648""], [""2147483648""], [""2147483648""]]",,,SELECT DISTINCT A.ELEMENT FROM ATOM A JOIN CONNECTED C ON A.ATOM_ID = C.ATOM_ID OR A.ATOM_ID = C.ATOM_ID2 JOIN BOND B ON C.BOND_ID = B.BOND_ID WHERE B.BOND_ID = 'TR000_2_3';,SELECT T2.ELEMENT FROM CONNECTED AS T1 INNER JOIN ATOM AS T2 ON T1.ATOM_ID = T2.ATOM_ID WHERE T1.BOND_ID = 'TR000_2_3';,True,True
4,307,False,,,"[[""2147483648""], [""2147483649""]]","[[""2147483649""], [""2147483649""], [""2147483649""], [""2147483649""]]",,,SELECT DISTINCT A.ELEMENT FROM ATOM A JOIN CONNECTED C ON A.ATOM_ID = C.ATOM_ID OR A.ATOM_ID = C.ATOM_ID2 JOIN BOND B ON C.BOND_ID = B.BOND_ID WHERE B.BOND_ID = 'TR000_2_3';,SELECT T2.ELEMENT FROM CONNECTED AS T1 INNER JOIN ATOM AS T2 ON T1.ATOM_ID = T2.ATOM_ID WHERE T1.BOND_ID = 'TR000_2_3';,True,True
5,307,False,,,"[[""2147483649""], [null]]","[[""2147483649""], [null], [null]]",,,SELECT DISTINCT A.ELEMENT FROM ATOM A JOIN CONNECTED C ON A.ATOM_ID = C.ATOM_ID OR A.ATOM_ID = C.ATOM_ID2 JOIN BOND B ON C.BOND_ID = B.BOND_ID WHERE B.BOND_ID = 'TR000_2_3';,SELECT T2.ELEMENT FROM CONNECTED AS T1 INNER JOIN ATOM AS T2 ON T1.ATOM_ID = T2.ATOM_ID WHERE T1.BOND_ID = 'TR000_2_3';,True,True
2,308,False,,,[[1]],[[2]],1,2,SELECT COUNT(DISTINCT BOND.BOND_ID) FROM BOND JOIN CONNECTED ON BOND.BOND_ID = CONNECTED.BOND_ID JOIN ATOM ON CONNECTED.ATOM_ID = ATOM.ATOM_ID WHERE ATOM.ELEMENT = 'CL';,SELECT COUNT(T1.BOND_ID) FROM CONNECTED AS T1 INNER JOIN ATOM AS T2 ON T1.ATOM_ID = T2.ATOM_ID WHERE T2.ELEMENT = 'CL';,True,True
3,308,False,,,[[2]],[[3]],2,3,SELECT COUNT(DISTINCT BOND.BOND_ID) FROM BOND JOIN CONNECTED ON BOND.BOND_ID = CONNECTED.BOND_ID JOIN ATOM ON CONNECTED.ATOM_ID = ATOM.ATOM_ID WHERE ATOM.ELEMENT = 'CL';,SELECT COUNT(T1.BOND_ID) FROM CONNECTED AS T1 INNER JOIN ATOM AS T2 ON T1.ATOM_ID = T2.ATOM_ID WHERE T2.ELEMENT = 'CL';,True,True
4,308,False,,,[[3]],[[4]],3,4,SELECT COUNT(DISTINCT BOND.BOND_ID) FROM BOND JOIN CONNECTED ON BOND.BOND_ID = CONNECTED.BOND_ID JOIN ATOM ON CONNECTED.ATOM_ID = ATOM.ATOM_ID WHERE ATOM.ELEMENT = 'CL';,SELECT COUNT(T1.BOND_ID) FROM CONNECTED AS T1 INNER JOIN ATOM AS T2 ON T1.ATOM_ID = T2.ATOM_ID WHERE T2.ELEMENT = 'CL';,True,True
5,308,False,,,[[4]],[[5]],4,5,SELECT COUNT(DISTINCT BOND.BOND_ID) FROM BOND JOIN CONNECTED ON BOND.BOND_ID = CONNECTED.BOND_ID JOIN ATOM ON CONNECTED.ATOM_ID = ATOM.ATOM_ID WHERE ATOM.ELEMENT = 'CL';,SELECT COUNT(T1.BOND_ID) FROM CONNECTED AS T1 INNER JOIN ATOM AS T2 ON T1.ATOM_ID = T2.ATOM_ID WHERE T2.ELEMENT = 'CL';,True,True
2,312,False,,,"[[""2147483648""]]",[],2147483648,,SELECT M.LABEL FROM BOND B JOIN MOLECULE M ON B.MOLECULE_ID = M.MOLECULE_ID WHERE B.BOND_ID = 'TR001_2_4';,SELECT DISTINCT T2.LABEL FROM ATOM AS T1 INNER JOIN MOLECULE AS T2 ON T1.MOLECULE_ID = T2.MOLECULE_ID INNER JOIN BOND AS T3 ON T2.MOLECULE_ID = T3.MOLECULE_ID WHERE T3.BOND_ID = 'TR001_2_4';,True,True
3,312,False,,,"[[""2147483648""]]",[],2147483648,,SELECT M.LABEL FROM BOND B JOIN MOLECULE M ON B.MOLECULE_ID = M.MOLECULE_ID WHERE B.BOND_ID = 'TR001_2_4';,SELECT DISTINCT T2.LABEL FROM ATOM AS T1 INNER JOIN MOLECULE AS T2 ON T1.MOLECULE_ID = T2.MOLECULE_ID INNER JOIN BOND AS T3 ON T2.MOLECULE_ID = T3.MOLECULE_ID WHERE T3.BOND_ID = 'TR001_2_4';,True,True
4,312,False,,,"[[""2147483648""]]",[],2147483648,,SELECT M.LABEL FROM BOND B JOIN MOLECULE M ON B.MOLECULE_ID = M.MOLECULE_ID WHERE B.BOND_ID = 'TR001_2_4';,SELECT DISTINCT T2.LABEL FROM ATOM AS T1 INNER JOIN MOLECULE AS T2 ON T1.MOLECULE_ID = T2.MOLECULE_ID INNER JOIN BOND AS T3 ON T2.MOLECULE_ID = T3.MOLECULE_ID WHERE T3.BOND_ID = 'TR001_2_4';,True,True
5,312,False,,,"[[""2147483648""]]",[],2147483648,,SELECT M.LABEL FROM BOND B JOIN MOLECULE M ON B.MOLECULE_ID = M.MOLECULE_ID WHERE B.BOND_ID = 'TR001_2_4';,SELECT DISTINCT T2.LABEL FROM ATOM AS T1 INNER JOIN MOLECULE AS T2 ON T1.MOLECULE_ID = T2.MOLECULE_ID INNER JOIN BOND AS T3 ON T2.MOLECULE_ID = T3.MOLECULE_ID WHERE T3.BOND_ID = 'TR001_2_4';,True,True
2,318,False,,,"[[""2147483649""]]","[[""2147483648""], [""2147483649""]]",2147483649,,SELECT MOLECULE_ID FROM BOND WHERE BOND_ID = 'TR001_1_7';,SELECT DISTINCT T1.MOLECULE_ID FROM ATOM AS T1 INNER JOIN CONNECTED AS T2 ON T1.ATOM_ID = T2.ATOM_ID WHERE T2.BOND_ID = 'TR001_1_7';,True,True
3,318,False,,,"[[""2147483649""]]","[[""2147483649""], [""2147483650""]]",2147483649,,SELECT MOLECULE_ID FROM BOND WHERE BOND_ID = 'TR001_1_7';,SELECT DISTINCT T1.MOLECULE_ID FROM ATOM AS T1 INNER JOIN CONNECTED AS T2 ON T1.ATOM_ID = T2.ATOM_ID WHERE T2.BOND_ID = 'TR001_1_7';,True,True
4,318,False,,,"[[""2147483649""]]","[[""2147483649""], [""2147483651""]]",2147483649,,SELECT MOLECULE_ID FROM BOND WHERE BOND_ID = 'TR001_1_7';,SELECT DISTINCT T1.MOLECULE_ID FROM ATOM AS T1 INNER JOIN CONNECTED AS T2 ON T1.ATOM_ID = T2.ATOM_ID WHERE T2.BOND_ID = 'TR001_1_7';,True,True
5,318,False,,,"[[""2147483648""]]","[[""2147483648""], [""2147483650""], [""2147483652""]]",2147483648,,SELECT MOLECULE_ID FROM BOND WHERE BOND_ID = 'TR001_1_7';,SELECT DISTINCT T1.MOLECULE_ID FROM ATOM AS T1 INNER JOIN CONNECTED AS T2 ON T1.ATOM_ID = T2.ATOM_ID WHERE T2.BOND_ID = 'TR001_1_7';,True,True
1,321,False,,,"[[""2147483648""]]",[],2147483648,,"SELECT MOLECULE_ID FROM ATOM WHERE ATOM_ID IN ('TR000_2', 'TR000_4');",SELECT T1.MOLECULE_ID FROM BOND AS T1 INNER JOIN CONNECTED AS T2 ON T1.BOND_ID = T2.BOND_ID WHERE T2.ATOM_ID = 'TR000_2' AND T2.ATOM_ID2 = 'TR000_4';,True,True
2,321,False,,,"[[""2147483649""], [""2147483649""]]","[[""2147483649""]]",,2147483649,"SELECT MOLECULE_ID FROM ATOM WHERE ATOM_ID IN ('TR000_2', 'TR000_4');",SELECT T1.MOLECULE_ID FROM BOND AS T1 INNER JOIN CONNECTED AS T2 ON T1.BOND_ID = T2.BOND_ID WHERE T2.ATOM_ID = 'TR000_2' AND T2.ATOM_ID2 = 'TR000_4';,True,True
3,321,False,,,"[[""2147483649""], [""2147483649""]]","[[""2147483649""]]",,2147483649,"SELECT MOLECULE_ID FROM ATOM WHERE ATOM_ID IN ('TR000_2', 'TR000_4');",SELECT T1.MOLECULE_ID FROM BOND AS T1 INNER JOIN CONNECTED AS T2 ON T1.BOND_ID = T2.BOND_ID WHERE T2.ATOM_ID = 'TR000_2' AND T2.ATOM_ID2 = 'TR000_4';,True,True
4,321,False,,,"[[""2147483649""], [""2147483649""]]","[[""2147483649""]]",,2147483649,"SELECT MOLECULE_ID FROM ATOM WHERE ATOM_ID IN ('TR000_2', 'TR000_4');",SELECT T1.MOLECULE_ID FROM BOND AS T1 INNER JOIN CONNECTED AS T2 ON T1.BOND_ID = T2.BOND_ID WHERE T2.ATOM_ID = 'TR000_2' AND T2.ATOM_ID2 = 'TR000_4';,True,True
5,321,False,,,"[[""2147483652""], [""2147483652""]]","[[""2147483652""]]",,2147483652,"SELECT MOLECULE_ID FROM ATOM WHERE ATOM_ID IN ('TR000_2', 'TR000_4');",SELECT T1.MOLECULE_ID FROM BOND AS T1 INNER JOIN CONNECTED AS T2 ON T1.BOND_ID = T2.BOND_ID WHERE T2.ATOM_ID = 'TR000_2' AND T2.ATOM_ID2 = 'TR000_4';,True,True
2,328,False,,,"[[""2147483648""]]","[[""2147483648""], [""2147483648""], [""2147483648""], [""2147483648""]]",2147483648,,SELECT DISTINCT A.ELEMENT FROM ATOM A JOIN BOND B ON A.MOLECULE_ID = B.MOLECULE_ID JOIN MOLECULE M ON A.MOLECULE_ID = M.MOLECULE_ID WHERE B.BOND_TYPE = '=' AND M.MOLECULE_ID = 'TR024';,SELECT T1.ELEMENT FROM ATOM AS T1 INNER JOIN BOND AS T2 ON T1.MOLECULE_ID = T2.MOLECULE_ID WHERE T1.MOLECULE_ID = 'TR024' AND T2.BOND_TYPE = '=';,True,True
3,328,False,,,"[[""2147483648""], [""2147483649""]]","[[""2147483648""], [""2147483648""], [""2147483648""], [""2147483649""], [""2147483649""], [""2147483649""], [""2147483649""], [""2147483649""], [""2147483649""]]",,,SELECT DISTINCT A.ELEMENT FROM ATOM A JOIN BOND B ON A.MOLECULE_ID = B.MOLECULE_ID JOIN MOLECULE M ON A.MOLECULE_ID = M.MOLECULE_ID WHERE B.BOND_TYPE = '=' AND M.MOLECULE_ID = 'TR024';,SELECT T1.ELEMENT FROM ATOM AS T1 INNER JOIN BOND AS T2 ON T1.MOLECULE_ID = T2.MOLECULE_ID WHERE T1.MOLECULE_ID = 'TR024' AND T2.BOND_TYPE = '=';,True,True
4,328,False,,,"[[""2147483648""]]","[[""2147483648""], [""2147483648""], [""2147483648""], [""2147483648""], [""2147483648""], [""2147483648""], [""2147483648""], [""2147483648""], [""2147483648""], [""2147483648""], [""2147483648""], [""2147483648""], [""2147483648""], [""2147483648""], [""2147483648""], [""2147483648""]]",2147483648,,SELECT DISTINCT A.ELEMENT FROM ATOM A JOIN BOND B ON A.MOLECULE_ID = B.MOLECULE_ID JOIN MOLECULE M ON A.MOLECULE_ID = M.MOLECULE_ID WHERE B.BOND_TYPE = '=' AND M.MOLECULE_ID = 'TR024';,SELECT T1.ELEMENT FROM ATOM AS T1 INNER JOIN BOND AS T2 ON T1.MOLECULE_ID = T2.MOLECULE_ID WHERE T1.MOLECULE_ID = 'TR024' AND T2.BOND_TYPE = '=';,True,True
5,328,False,,,"[[""2147483648""]]","[[""2147483648""], [""2147483648""], [""2147483648""], [""2147483648""]]",2147483648,,SELECT DISTINCT A.ELEMENT FROM ATOM A JOIN BOND B ON A.MOLECULE_ID = B.MOLECULE_ID JOIN MOLECULE M ON A.MOLECULE_ID = M.MOLECULE_ID WHERE B.BOND_TYPE = '=' AND M.MOLECULE_ID = 'TR024';,SELECT T1.ELEMENT FROM ATOM AS T1 INNER JOIN BOND AS T2 ON T1.MOLECULE_ID = T2.MOLECULE_ID WHERE T1.MOLECULE_ID = 'TR024' AND T2.BOND_TYPE = '=';,True,True
2,329,True,,,"[[""2147483649""]]","[[""2147483649""]]",2147483649,2147483649,SELECT MOLECULE_ID FROM ATOM WHERE MOLECULE_ID IN (SELECT MOLECULE_ID FROM MOLECULE WHERE LABEL = '+') GROUP BY MOLECULE_ID ORDER BY COUNT(ATOM_ID) DESC LIMIT 1;,"SELECT T.MOLECULE_ID FROM ( SELECT T2.MOLECULE_ID, COUNT(T1.ATOM_ID) FROM ATOM AS T1 INNER JOIN MOLECULE AS T2 ON T1.MOLECULE_ID = T2.MOLECULE_ID WHERE T2.LABEL = '+' GROUP BY T2.MOLECULE_ID ORDER BY COUNT(T1.ATOM_ID) DESC LIMIT 1 ) T;",True,True
3,329,True,,,"[[""2147483650""]]","[[""2147483650""]]",2147483650,2147483650,SELECT MOLECULE_ID FROM ATOM WHERE MOLECULE_ID IN (SELECT MOLECULE_ID FROM MOLECULE WHERE LABEL = '+') GROUP BY MOLECULE_ID ORDER BY COUNT(ATOM_ID) DESC LIMIT 1;,"SELECT T.MOLECULE_ID FROM ( SELECT T2.MOLECULE_ID, COUNT(T1.ATOM_ID) FROM ATOM AS T1 INNER JOIN MOLECULE AS T2 ON T1.MOLECULE_ID = T2.MOLECULE_ID WHERE T2.LABEL = '+' GROUP BY T2.MOLECULE_ID ORDER BY COUNT(T1.ATOM_ID) DESC LIMIT 1 ) T;",True,True
4,329,True,,,"[[""2147483650""]]","[[""2147483650""]]",2147483650,2147483650,SELECT MOLECULE_ID FROM ATOM WHERE MOLECULE_ID IN (SELECT MOLECULE_ID FROM MOLECULE WHERE LABEL = '+') GROUP BY MOLECULE_ID ORDER BY COUNT(ATOM_ID) DESC LIMIT 1;,"SELECT T.MOLECULE_ID FROM ( SELECT T2.MOLECULE_ID, COUNT(T1.ATOM_ID) FROM ATOM AS T1 INNER JOIN MOLECULE AS T2 ON T1.MOLECULE_ID = T2.MOLECULE_ID WHERE T2.LABEL = '+' GROUP BY T2.MOLECULE_ID ORDER BY COUNT(T1.ATOM_ID) DESC LIMIT 1 ) T;",True,True
5,329,True,,,"[[""2147483651""]]","[[""2147483651""]]",2147483651,2147483651,SELECT MOLECULE_ID FROM ATOM WHERE MOLECULE_ID IN (SELECT MOLECULE_ID FROM MOLECULE WHERE LABEL = '+') GROUP BY MOLECULE_ID ORDER BY COUNT(ATOM_ID) DESC LIMIT 1;,"SELECT T.MOLECULE_ID FROM ( SELECT T2.MOLECULE_ID, COUNT(T1.ATOM_ID) FROM ATOM AS T1 INNER JOIN MOLECULE AS T2 ON T1.MOLECULE_ID = T2.MOLECULE_ID WHERE T2.LABEL = '+' GROUP BY T2.MOLECULE_ID ORDER BY COUNT(T1.ATOM_ID) DESC LIMIT 1 ) T;",True,True
2,337,False,,,"[[""2147483648"", ""2147483648""], [""2147483648"", ""2147483648""]]","[[""2147483648"", ""2147483648""]]",,,"SELECT A.ELEMENT, B.BOND_TYPE FROM ATOM A JOIN BOND B ON A.MOLECULE_ID = B.MOLECULE_ID WHERE A.MOLECULE_ID = 'TR002';","SELECT DISTINCT T1.ELEMENT, T2.BOND_TYPE FROM ATOM AS T1 INNER JOIN BOND AS T2 ON T1.MOLECULE_ID = T2.MOLECULE_ID WHERE T1.MOLECULE_ID = 'TR002';",True,True
3,337,False,,,"[[""2147483648"", ""2147483648""], [""2147483648"", ""2147483648""], [""2147483648"", ""2147483648""], [""2147483648"", ""2147483648""], [""2147483648"", ""2147483649""], [""2147483648"", ""2147483649""], [""2147483649"", ""2147483648""], [""2147483649"", ""2147483648""], [""2147483649"", ""2147483649""]]","[[""2147483648"", ""2147483648""], [""2147483648"", ""2147483649""], [""2147483649"", ""2147483648""], [""2147483649"", ""2147483649""]]",,,"SELECT A.ELEMENT, B.BOND_TYPE FROM ATOM A JOIN BOND B ON A.MOLECULE_ID = B.MOLECULE_ID WHERE A.MOLECULE_ID = 'TR002';","SELECT DISTINCT T1.ELEMENT, T2.BOND_TYPE FROM ATOM AS T1 INNER JOIN BOND AS T2 ON T1.MOLECULE_ID = T2.MOLECULE_ID WHERE T1.MOLECULE_ID = 'TR002';",True,True
4,337,False,,,"[[""2147483649"", ""2147483648""], [""2147483649"", ""2147483648""], [""2147483649"", ""2147483648""], [""2147483649"", ""2147483649""], [""2147483649"", ""2147483649""], [""2147483649"", ""2147483649""], [null, ""2147483648""], [null, ""2147483649""]]","[[""2147483649"", ""2147483648""], [""2147483649"", ""2147483649""], [null, ""2147483648""], [null, ""2147483649""]]",,,"SELECT A.ELEMENT, B.BOND_TYPE FROM ATOM A JOIN BOND B ON A.MOLECULE_ID = B.MOLECULE_ID WHERE A.MOLECULE_ID = 'TR002';","SELECT DISTINCT T1.ELEMENT, T2.BOND_TYPE FROM ATOM AS T1 INNER JOIN BOND AS T2 ON T1.MOLECULE_ID = T2.MOLECULE_ID WHERE T1.MOLECULE_ID = 'TR002';",True,True
