bound_size,question_id,equal,generated_sql_error,gold_sql_error,generated_sql_columns,gold_sql_columns,generated_sql_results,gold_sql_results,generated_sql_scalar,gold_sql_scalar,generated_sql,gold_sql,generated_sql_ok,gold_sql_ok
2,248,False,,,"['ATOM_ID', 'ATOM_ID2']","['ATOM_ID', 'ATOM_ID2']","[[""2147483649"", ""2147483648""], [""2147483649"", ""2147483649""]]","[[""2147483649"", ""2147483648""]]",,,"SELECT DISTINCT T1.ATOM_ID, T1.ATOM_ID2 FROM CONNECTED AS T1 INNER JOIN ATOM AS T2 ON T1.ATOM_ID = T2.ATOM_ID INNER JOIN ATOM AS T3 ON T1.ATOM_ID2 = T3.ATOM_ID INNER JOIN BOND AS T4 ON T1.BOND_ID = T4.BOND_ID WHERE T2.MOLECULE_ID = 'TR041' AND T3.MOLECULE_ID = 'TR041' AND T4.BOND_TYPE = '#';","SELECT T2.ATOM_ID, T2.ATOM_ID2 FROM ATOM AS T1 INNER JOIN CONNECTED AS T2 ON T1.ATOM_ID = T2.ATOM_ID INNER JOIN BOND AS T3 ON T2.BOND_ID = T3.BOND_ID WHERE T3.BOND_TYPE = '#' AND T3.MOLECULE_ID = 'TR041';",True,True
3,248,False,,,"['ATOM_ID', 'ATOM_ID2']","['ATOM_ID', 'ATOM_ID2']",[],"[[""2147483648"", ""2147483648""], [""2147483648"", ""2147483649""], [""2147483648"", ""2147483650""]]",,,"SELECT DISTINCT T1.ATOM_ID, T1.ATOM_ID2 FROM CONNECTED AS T1 INNER JOIN ATOM AS T2 ON T1.ATOM_ID = T2.ATOM_ID INNER JOIN ATOM AS T3 ON T1.ATOM_ID2 = T3.ATOM_ID INNER JOIN BOND AS T4 ON T1.BOND_ID = T4.BOND_ID WHERE T2.MOLECULE_ID = 'TR041' AND T3.MOLECULE_ID = 'TR041' AND T4.BOND_TYPE = '#';","SELECT T2.ATOM_ID, T2.ATOM_ID2 FROM ATOM AS T1 INNER JOIN CONNECTED AS T2 ON T1.ATOM_ID = T2.ATOM_ID INNER JOIN BOND AS T3 ON T2.BOND_ID = T3.BOND_ID WHERE T3.BOND_TYPE = '#' AND T3.MOLECULE_ID = 'TR041';",True,True
4,248,False,,,"['ATOM_ID', 'ATOM_ID2']","['ATOM_ID', 'ATOM_ID2']",[],"[[""2147483648"", ""2147483648""], [""2147483649"", ""2147483648""], [""2147483649"", ""2147483649""], [""2147483649"", ""2147483651""]]",,,"SELECT DISTINCT T1.ATOM_ID, T1.ATOM_ID2 FROM CONNECTED AS T1 INNER JOIN ATOM AS T2 ON T1.ATOM_ID = T2.ATOM_ID INNER JOIN ATOM AS T3 ON T1.ATOM_ID2 = T3.ATOM_ID INNER JOIN BOND AS T4 ON T1.BOND_ID = T4.BOND_ID WHERE T2.MOLECULE_ID = 'TR041' AND T3.MOLECULE_ID = 'TR041' AND T4.BOND_TYPE = '#';","SELECT T2.ATOM_ID, T2.ATOM_ID2 FROM ATOM AS T1 INNER JOIN CONNECTED AS T2 ON T1.ATOM_ID = T2.ATOM_ID INNER JOIN BOND AS T3 ON T2.BOND_ID = T3.BOND_ID WHERE T3.BOND_TYPE = '#' AND T3.MOLECULE_ID = 'TR041';",True,True
2,250,False,,,['MOLECULE_ID'],['MOLECULE_ID'],"[[""2147483648""]]","[[""2147483649""]]",2147483648,2147483649,SELECT M.MOLECULE_ID FROM MOLECULE M JOIN BOND B ON M.MOLECULE_ID = B.MOLECULE_ID JOIN CONNECTED C ON B.BOND_ID = C.BOND_ID WHERE M.LABEL = '+' AND B.BOND_TYPE = '=' GROUP BY M.MOLECULE_ID ORDER BY COUNT(B.BOND_ID) DESC LIMIT 1;,"SELECT T.MOLECULE_ID FROM ( SELECT T3.MOLECULE_ID, COUNT(T1.BOND_TYPE) FROM BOND AS T1 INNER JOIN MOLECULE AS T3 ON T1.MOLECULE_ID = T3.MOLECULE_ID WHERE T3.LABEL = '+' AND T1.BOND_TYPE = '=' GROUP BY T3.MOLECULE_ID ORDER BY COUNT(T1.BOND_TYPE) DESC LIMIT 1 ) AS T;",True,True
3,250,False,,,['MOLECULE_ID'],['MOLECULE_ID'],"[[""2147483648""]]","[[""2147483649""]]",2147483648,2147483649,SELECT M.MOLECULE_ID FROM MOLECULE M JOIN BOND B ON M.MOLECULE_ID = B.MOLECULE_ID JOIN CONNECTED C ON B.BOND_ID = C.BOND_ID WHERE M.LABEL = '+' AND B.BOND_TYPE = '=' GROUP BY M.MOLECULE_ID ORDER BY COUNT(B.BOND_ID) DESC LIMIT 1;,"SELECT T.MOLECULE_ID FROM ( SELECT T3.MOLECULE_ID, COUNT(T1.BOND_TYPE) FROM BOND AS T1 INNER JOIN MOLECULE AS T3 ON T1.MOLECULE_ID = T3.MOLECULE_ID WHERE T3.LABEL = '+' AND T1.BOND_TYPE = '=' GROUP BY T3.MOLECULE_ID ORDER BY COUNT(T1.BOND_TYPE) DESC LIMIT 1 ) AS T;",True,True
4,250,True,,,['MOLECULE_ID'],['MOLECULE_ID'],"[[""2147483650""]]","[[""2147483650""]]",2147483650,2147483650,SELECT M.MOLECULE_ID FROM MOLECULE M JOIN BOND B ON M.MOLECULE_ID = B.MOLECULE_ID JOIN CONNECTED C ON B.BOND_ID = C.BOND_ID WHERE M.LABEL = '+' AND B.BOND_TYPE = '=' GROUP BY M.MOLECULE_ID ORDER BY COUNT(B.BOND_ID) DESC LIMIT 1;,"SELECT T.MOLECULE_ID FROM ( SELECT T3.MOLECULE_ID, COUNT(T1.BOND_TYPE) FROM BOND AS T1 INNER JOIN MOLECULE AS T3 ON T1.MOLECULE_ID = T3.MOLECULE_ID WHERE T3.LABEL = '+' AND T1.BOND_TYPE = '=' GROUP BY T3.MOLECULE_ID ORDER BY COUNT(T1.BOND_TYPE) DESC LIMIT 1 ) AS T;",True,True
5,250,False,,,['MOLECULE_ID'],['MOLECULE_ID'],"[[""2147483648""]]","[[""2147483649""]]",2147483648,2147483649,SELECT M.MOLECULE_ID FROM MOLECULE M JOIN BOND B ON M.MOLECULE_ID = B.MOLECULE_ID JOIN CONNECTED C ON B.BOND_ID = C.BOND_ID WHERE M.LABEL = '+' AND B.BOND_TYPE = '=' GROUP BY M.MOLECULE_ID ORDER BY COUNT(B.BOND_ID) DESC LIMIT 1;,"SELECT T.MOLECULE_ID FROM ( SELECT T3.MOLECULE_ID, COUNT(T1.BOND_TYPE) FROM BOND AS T1 INNER JOIN MOLECULE AS T3 ON T1.MOLECULE_ID = T3.MOLECULE_ID WHERE T3.LABEL = '+' AND T1.BOND_TYPE = '=' GROUP BY T3.MOLECULE_ID ORDER BY COUNT(T1.BOND_TYPE) DESC LIMIT 1 ) AS T;",True,True
2,257,False,,,['ATOM_ID2'],['ATOM_ID2'],"[[""2147483648""], [""2147483648""]]","[[""2147483648""]]",,2147483648,SELECT ATOM_ID2 FROM CONNECTED WHERE ATOM_ID IN (SELECT ATOM_ID FROM ATOM WHERE ELEMENT = 'S');,SELECT DISTINCT T2.ATOM_ID2 FROM ATOM AS T1 INNER JOIN CONNECTED AS T2 ON T1.ATOM_ID = T2.ATOM_ID WHERE T1.ELEMENT = 'S';,True,True
3,257,False,,,['ATOM_ID2'],['ATOM_ID2'],"[[""2147483649""], [""2147483649""]]","[[""2147483649""]]",,2147483649,SELECT ATOM_ID2 FROM CONNECTED WHERE ATOM_ID IN (SELECT ATOM_ID FROM ATOM WHERE ELEMENT = 'S');,SELECT DISTINCT T2.ATOM_ID2 FROM ATOM AS T1 INNER JOIN CONNECTED AS T2 ON T1.ATOM_ID = T2.ATOM_ID WHERE T1.ELEMENT = 'S';,True,True
4,257,False,,,['ATOM_ID2'],['ATOM_ID2'],"[[""2147483649""], [""2147483649""], [""2147483650""], [""2147483648""]]","[[""2147483648""], [""2147483649""], [""2147483650""]]",,,SELECT ATOM_ID2 FROM CONNECTED WHERE ATOM_ID IN (SELECT ATOM_ID FROM ATOM WHERE ELEMENT = 'S');,SELECT DISTINCT T2.ATOM_ID2 FROM ATOM AS T1 INNER JOIN CONNECTED AS T2 ON T1.ATOM_ID = T2.ATOM_ID WHERE T1.ELEMENT = 'S';,True,True
5,257,False,,,['ATOM_ID2'],['ATOM_ID2'],"[[""2147483652""], [""2147483651""], [""2147483650""], [""2147483648""], [""2147483651""]]","[[""2147483648""], [""2147483651""], [""2147483650""], [""2147483652""]]",,,SELECT ATOM_ID2 FROM CONNECTED WHERE ATOM_ID IN (SELECT ATOM_ID FROM ATOM WHERE ELEMENT = 'S');,SELECT DISTINCT T2.ATOM_ID2 FROM ATOM AS T1 INNER JOIN CONNECTED AS T2 ON T1.ATOM_ID = T2.ATOM_ID WHERE T1.ELEMENT = 'S';,True,True
2,260,False,,,['COUNT(DISTINCT A.ATOM_ID)'],['COUNT(T1.ATOM_ID)'],[[2]],[[0]],2,0,"SELECT COUNT(DISTINCT A.ATOM_ID) FROM ATOM A JOIN CONNECTED C ON A.ATOM_ID = C.ATOM_ID JOIN BOND B ON C.BOND_ID = B.BOND_ID WHERE B.BOND_TYPE = '#' AND A.ELEMENT IN ('P', 'BR');","SELECT COUNT(T1.ATOM_ID) FROM ATOM AS T1 INNER JOIN MOLECULE AS T2 ON T1.MOLECULE_ID = T2.MOLECULE_ID INNER JOIN BOND AS T3 ON T2.MOLECULE_ID = T3.MOLECULE_ID WHERE T3.BOND_TYPE = '#' AND T1.ELEMENT IN ('P', 'BR');",True,True
3,260,False,,,['COUNT(DISTINCT A.ATOM_ID)'],['COUNT(T1.ATOM_ID)'],[[1]],[[0]],1,0,"SELECT COUNT(DISTINCT A.ATOM_ID) FROM ATOM A JOIN CONNECTED C ON A.ATOM_ID = C.ATOM_ID JOIN BOND B ON C.BOND_ID = B.BOND_ID WHERE B.BOND_TYPE = '#' AND A.ELEMENT IN ('P', 'BR');","SELECT COUNT(T1.ATOM_ID) FROM ATOM AS T1 INNER JOIN MOLECULE AS T2 ON T1.MOLECULE_ID = T2.MOLECULE_ID INNER JOIN BOND AS T3 ON T2.MOLECULE_ID = T3.MOLECULE_ID WHERE T3.BOND_TYPE = '#' AND T1.ELEMENT IN ('P', 'BR');",True,True
4,260,False,,,['COUNT(DISTINCT A.ATOM_ID)'],['COUNT(T1.ATOM_ID)'],[[3]],[[6]],3,6,"SELECT COUNT(DISTINCT A.ATOM_ID) FROM ATOM A JOIN CONNECTED C ON A.ATOM_ID = C.ATOM_ID JOIN BOND B ON C.BOND_ID = B.BOND_ID WHERE B.BOND_TYPE = '#' AND A.ELEMENT IN ('P', 'BR');","SELECT COUNT(T1.ATOM_ID) FROM ATOM AS T1 INNER JOIN MOLECULE AS T2 ON T1.MOLECULE_ID = T2.MOLECULE_ID INNER JOIN BOND AS T3 ON T2.MOLECULE_ID = T3.MOLECULE_ID WHERE T3.BOND_TYPE = '#' AND T1.ELEMENT IN ('P', 'BR');",True,True
5,260,False,,,['COUNT(DISTINCT A.ATOM_ID)'],['COUNT(T1.ATOM_ID)'],[[1]],[[0]],1,0,"SELECT COUNT(DISTINCT A.ATOM_ID) FROM ATOM A JOIN CONNECTED C ON A.ATOM_ID = C.ATOM_ID JOIN BOND B ON C.BOND_ID = B.BOND_ID WHERE B.BOND_TYPE = '#' AND A.ELEMENT IN ('P', 'BR');","SELECT COUNT(T1.ATOM_ID) FROM ATOM AS T1 INNER JOIN MOLECULE AS T2 ON T1.MOLECULE_ID = T2.MOLECULE_ID INNER JOIN BOND AS T3 ON T2.MOLECULE_ID = T3.MOLECULE_ID WHERE T3.BOND_TYPE = '#' AND T1.ELEMENT IN ('P', 'BR');",True,True
1,270,False,,,['MAJORITY_LABEL'],['LABEL'],"[[""-""]]","[[""8167088713329706855""]]",-,8167088713329706855,SELECT CASE WHEN SUM(CASE WHEN T1.LABEL = '+' THEN 1 ELSE 0 END) > SUM(CASE WHEN T1.LABEL = '-' THEN 1 ELSE 0 END) THEN '+' ELSE '-' END AS MAJORITY_LABEL FROM MOLECULE AS T1 INNER JOIN ATOM AS T2 ON T1.MOLECULE_ID = T2.MOLECULE_ID WHERE T2.ELEMENT = 'CA';,SELECT T2.LABEL FROM ATOM AS T1 INNER JOIN MOLECULE AS T2 ON T1.MOLECULE_ID = T2.MOLECULE_ID WHERE T1.ELEMENT = 'CA' GROUP BY T2.LABEL ORDER BY COUNT(T2.LABEL) DESC LIMIT 1;,True,True
2,270,False,,,['MAJORITY_LABEL'],['LABEL'],"[[""-""]]","[[""2147483648""]]",-,2147483648,SELECT CASE WHEN SUM(CASE WHEN T1.LABEL = '+' THEN 1 ELSE 0 END) > SUM(CASE WHEN T1.LABEL = '-' THEN 1 ELSE 0 END) THEN '+' ELSE '-' END AS MAJORITY_LABEL FROM MOLECULE AS T1 INNER JOIN ATOM AS T2 ON T1.MOLECULE_ID = T2.MOLECULE_ID WHERE T2.ELEMENT = 'CA';,SELECT T2.LABEL FROM ATOM AS T1 INNER JOIN MOLECULE AS T2 ON T1.MOLECULE_ID = T2.MOLECULE_ID WHERE T1.ELEMENT = 'CA' GROUP BY T2.LABEL ORDER BY COUNT(T2.LABEL) DESC LIMIT 1;,True,True
3,270,False,,,['MAJORITY_LABEL'],['LABEL'],"[[""-""]]","[[""2122140604948348128""]]",-,2122140604948348128,SELECT CASE WHEN SUM(CASE WHEN T1.LABEL = '+' THEN 1 ELSE 0 END) > SUM(CASE WHEN T1.LABEL = '-' THEN 1 ELSE 0 END) THEN '+' ELSE '-' END AS MAJORITY_LABEL FROM MOLECULE AS T1 INNER JOIN ATOM AS T2 ON T1.MOLECULE_ID = T2.MOLECULE_ID WHERE T2.ELEMENT = 'CA';,SELECT T2.LABEL FROM ATOM AS T1 INNER JOIN MOLECULE AS T2 ON T1.MOLECULE_ID = T2.MOLECULE_ID WHERE T1.ELEMENT = 'CA' GROUP BY T2.LABEL ORDER BY COUNT(T2.LABEL) DESC LIMIT 1;,True,True
4,270,False,,,['MAJORITY_LABEL'],['LABEL'],"[[""-""]]","[[""2147483648""]]",-,2147483648,SELECT CASE WHEN SUM(CASE WHEN T1.LABEL = '+' THEN 1 ELSE 0 END) > SUM(CASE WHEN T1.LABEL = '-' THEN 1 ELSE 0 END) THEN '+' ELSE '-' END AS MAJORITY_LABEL FROM MOLECULE AS T1 INNER JOIN ATOM AS T2 ON T1.MOLECULE_ID = T2.MOLECULE_ID WHERE T2.ELEMENT = 'CA';,SELECT T2.LABEL FROM ATOM AS T1 INNER JOIN MOLECULE AS T2 ON T1.MOLECULE_ID = T2.MOLECULE_ID WHERE T1.ELEMENT = 'CA' GROUP BY T2.LABEL ORDER BY COUNT(T2.LABEL) DESC LIMIT 1;,True,True
5,270,False,,,['MAJORITY_LABEL'],['LABEL'],"[[""+""]]","[[""2147483648""]]",+,2147483648,SELECT CASE WHEN SUM(CASE WHEN T1.LABEL = '+' THEN 1 ELSE 0 END) > SUM(CASE WHEN T1.LABEL = '-' THEN 1 ELSE 0 END) THEN '+' ELSE '-' END AS MAJORITY_LABEL FROM MOLECULE AS T1 INNER JOIN ATOM AS T2 ON T1.MOLECULE_ID = T2.MOLECULE_ID WHERE T2.ELEMENT = 'CA';,SELECT T2.LABEL FROM ATOM AS T1 INNER JOIN MOLECULE AS T2 ON T1.MOLECULE_ID = T2.MOLECULE_ID WHERE T1.ELEMENT = 'CA' GROUP BY T2.LABEL ORDER BY COUNT(T2.LABEL) DESC LIMIT 1;,True,True
3,272,False,,,['MOLECULE_ID'],['MOLECULE_ID'],"[[""2147483648""], [""2147483649""]]","[[""2147483648""], [""2147483649""], [""2147483650""]]",,,SELECT MOLECULE_ID FROM ( SELECT MOLECULE_ID FROM ATOM WHERE ELEMENT = 'C' INTERSECT SELECT MOLECULE_ID FROM BOND WHERE BOND_TYPE = '#' INTERSECT SELECT MOLECULE_ID FROM MOLECULE WHERE LABEL = '-' ) LIMIT 2;,SELECT DISTINCT T2.MOLECULE_ID FROM ATOM AS T1 INNER JOIN MOLECULE AS T2 ON T1.MOLECULE_ID = T2.MOLECULE_ID INNER JOIN BOND AS T3 ON T2.MOLECULE_ID = T3.MOLECULE_ID WHERE T3.BOND_TYPE = '#' AND T1.ELEMENT = 'C' AND T2.LABEL = '-';,True,True
4,272,False,,,['MOLECULE_ID'],['MOLECULE_ID'],"[[""2147483648""], [""2147483649""]]","[[""2147483648""], [""2147483650""], [""2147483649""]]",,,SELECT MOLECULE_ID FROM ( SELECT MOLECULE_ID FROM ATOM WHERE ELEMENT = 'C' INTERSECT SELECT MOLECULE_ID FROM BOND WHERE BOND_TYPE = '#' INTERSECT SELECT MOLECULE_ID FROM MOLECULE WHERE LABEL = '-' ) LIMIT 2;,SELECT DISTINCT T2.MOLECULE_ID FROM ATOM AS T1 INNER JOIN MOLECULE AS T2 ON T1.MOLECULE_ID = T2.MOLECULE_ID INNER JOIN BOND AS T3 ON T2.MOLECULE_ID = T3.MOLECULE_ID WHERE T3.BOND_TYPE = '#' AND T1.ELEMENT = 'C' AND T2.LABEL = '-';,True,True
5,272,False,,,['MOLECULE_ID'],['MOLECULE_ID'],"[[""2147483648""], [""2147483650""]]","[[""2147483650""], [""2147483648""], [""2147483651""]]",,,SELECT MOLECULE_ID FROM ( SELECT MOLECULE_ID FROM ATOM WHERE ELEMENT = 'C' INTERSECT SELECT MOLECULE_ID FROM BOND WHERE BOND_TYPE = '#' INTERSECT SELECT MOLECULE_ID FROM MOLECULE WHERE LABEL = '-' ) LIMIT 2;,SELECT DISTINCT T2.MOLECULE_ID FROM ATOM AS T1 INNER JOIN MOLECULE AS T2 ON T1.MOLECULE_ID = T2.MOLECULE_ID INNER JOIN BOND AS T3 ON T2.MOLECULE_ID = T3.MOLECULE_ID WHERE T3.BOND_TYPE = '#' AND T1.ELEMENT = 'C' AND T2.LABEL = '-';,True,True
2,274,False,,,['ELEMENT'],['ELEMENT'],"[[""2147483648""], [""2147483648""]]","[[""2147483648""]]",,2147483648,SELECT ELEMENT FROM ATOM WHERE MOLECULE_ID = 'TR001';,SELECT DISTINCT T.ELEMENT FROM ATOM AS T WHERE T.MOLECULE_ID = 'TR001';,True,True
3,274,False,,,['ELEMENT'],['ELEMENT'],"[[""2147483648""], [null], [""2147483648""]]","[[""2147483648""], [null]]",,,SELECT ELEMENT FROM ATOM WHERE MOLECULE_ID = 'TR001';,SELECT DISTINCT T.ELEMENT FROM ATOM AS T WHERE T.MOLECULE_ID = 'TR001';,True,True
4,274,False,,,['ELEMENT'],['ELEMENT'],"[[""2147483648""], [""2147483648""], [""2147483648""], [""2147483648""]]","[[""2147483648""]]",,2147483648,SELECT ELEMENT FROM ATOM WHERE MOLECULE_ID = 'TR001';,SELECT DISTINCT T.ELEMENT FROM ATOM AS T WHERE T.MOLECULE_ID = 'TR001';,True,True
5,274,False,,,['ELEMENT'],['ELEMENT'],"[[""2147483649""], [""2147483648""], [""2147483648""], [""2147483648""]]","[[""2147483649""], [""2147483648""]]",,,SELECT ELEMENT FROM ATOM WHERE MOLECULE_ID = 'TR001';,SELECT DISTINCT T.ELEMENT FROM ATOM AS T WHERE T.MOLECULE_ID = 'TR001';,True,True
2,275,False,,,['MOLECULE_ID'],['MOLECULE_ID'],"[[""2147483648""], [""2147483648""]]","[[""2147483648""]]",,2147483648,SELECT MOLECULE_ID FROM BOND WHERE BOND_TYPE = '=';,SELECT DISTINCT T.MOLECULE_ID FROM BOND AS T WHERE T.BOND_TYPE = '=';,True,True
3,275,False,,,['MOLECULE_ID'],['MOLECULE_ID'],"[[""2147483650""], [""2147483650""]]","[[""2147483650""]]",,2147483650,SELECT MOLECULE_ID FROM BOND WHERE BOND_TYPE = '=';,SELECT DISTINCT T.MOLECULE_ID FROM BOND AS T WHERE T.BOND_TYPE = '=';,True,True
4,275,False,,,['MOLECULE_ID'],['MOLECULE_ID'],"[[""2147483648""], [""2147483648""], [""2147483648""]]","[[""2147483648""]]",,2147483648,SELECT MOLECULE_ID FROM BOND WHERE BOND_TYPE = '=';,SELECT DISTINCT T.MOLECULE_ID FROM BOND AS T WHERE T.BOND_TYPE = '=';,True,True
5,275,False,,,['MOLECULE_ID'],['MOLECULE_ID'],"[[""2147483648""], [""2147483648""], [""2147483648""], [""2147483648""]]","[[""2147483648""]]",,2147483648,SELECT MOLECULE_ID FROM BOND WHERE BOND_TYPE = '=';,SELECT DISTINCT T.MOLECULE_ID FROM BOND AS T WHERE T.BOND_TYPE = '=';,True,True
2,283,False,,,['LABEL'],['FLAG_CARCINOGENIC'],"[[""2147483648""]]","[[""2147483648""], [""2147483648""]]",2147483648,,SELECT DISTINCT M.LABEL FROM ATOM A JOIN MOLECULE M ON A.MOLECULE_ID = M.MOLECULE_ID WHERE A.ELEMENT = 'CA';,SELECT T2.LABEL AS FLAG_CARCINOGENIC FROM ATOM AS T1 INNER JOIN MOLECULE AS T2 ON T1.MOLECULE_ID = T2.MOLECULE_ID WHERE T1.ELEMENT = 'CA';,True,True
3,283,False,,,['LABEL'],['FLAG_CARCINOGENIC'],"[[""2147483648""]]","[[""2147483648""], [""2147483648""], [""2147483648""]]",2147483648,,SELECT DISTINCT M.LABEL FROM ATOM A JOIN MOLECULE M ON A.MOLECULE_ID = M.MOLECULE_ID WHERE A.ELEMENT = 'CA';,SELECT T2.LABEL AS FLAG_CARCINOGENIC FROM ATOM AS T1 INNER JOIN MOLECULE AS T2 ON T1.MOLECULE_ID = T2.MOLECULE_ID WHERE T1.ELEMENT = 'CA';,True,True
4,283,False,,,['LABEL'],['FLAG_CARCINOGENIC'],"[[""2147483648""], [""2147483649""]]","[[""2147483648""], [""2147483648""], [""2147483648""], [""2147483649""]]",,,SELECT DISTINCT M.LABEL FROM ATOM A JOIN MOLECULE M ON A.MOLECULE_ID = M.MOLECULE_ID WHERE A.ELEMENT = 'CA';,SELECT T2.LABEL AS FLAG_CARCINOGENIC FROM ATOM AS T1 INNER JOIN MOLECULE AS T2 ON T1.MOLECULE_ID = T2.MOLECULE_ID WHERE T1.ELEMENT = 'CA';,True,True
5,283,False,,,['LABEL'],['FLAG_CARCINOGENIC'],"[[""2147483648""]]","[[""2147483648""], [""2147483648""], [""2147483648""], [""2147483648""], [""2147483648""]]",2147483648,,SELECT DISTINCT M.LABEL FROM ATOM A JOIN MOLECULE M ON A.MOLECULE_ID = M.MOLECULE_ID WHERE A.ELEMENT = 'CA';,SELECT T2.LABEL AS FLAG_CARCINOGENIC FROM ATOM AS T1 INNER JOIN MOLECULE AS T2 ON T1.MOLECULE_ID = T2.MOLECULE_ID WHERE T1.ELEMENT = 'CA';,True,True
2,284,False,,,['BOND_TYPE'],['BOND_TYPE'],"[[""2147483648""]]","[[""2147483648""], [""2147483649""]]",2147483648,,SELECT DISTINCT T1.BOND_TYPE FROM BOND AS T1 INNER JOIN CONNECTED AS T2 ON T1.BOND_ID = T2.BOND_ID INNER JOIN ATOM AS T3 ON T2.ATOM_ID = T3.ATOM_ID WHERE T3.ELEMENT = 'C';,SELECT DISTINCT T2.BOND_TYPE FROM ATOM AS T1 INNER JOIN BOND AS T2 ON T1.MOLECULE_ID = T2.MOLECULE_ID WHERE T1.ELEMENT = 'C';,True,True
3,284,False,,,['BOND_TYPE'],['BOND_TYPE'],"[[""2147483649""]]","[[""2147483649""], [""2147483648""]]",2147483649,,SELECT DISTINCT T1.BOND_TYPE FROM BOND AS T1 INNER JOIN CONNECTED AS T2 ON T1.BOND_ID = T2.BOND_ID INNER JOIN ATOM AS T3 ON T2.ATOM_ID = T3.ATOM_ID WHERE T3.ELEMENT = 'C';,SELECT DISTINCT T2.BOND_TYPE FROM ATOM AS T1 INNER JOIN BOND AS T2 ON T1.MOLECULE_ID = T2.MOLECULE_ID WHERE T1.ELEMENT = 'C';,True,True
4,284,False,,,['BOND_TYPE'],['BOND_TYPE'],"[[""2147483648""]]","[[""2147483648""], [null]]",2147483648,,SELECT DISTINCT T1.BOND_TYPE FROM BOND AS T1 INNER JOIN CONNECTED AS T2 ON T1.BOND_ID = T2.BOND_ID INNER JOIN ATOM AS T3 ON T2.ATOM_ID = T3.ATOM_ID WHERE T3.ELEMENT = 'C';,SELECT DISTINCT T2.BOND_TYPE FROM ATOM AS T1 INNER JOIN BOND AS T2 ON T1.MOLECULE_ID = T2.MOLECULE_ID WHERE T1.ELEMENT = 'C';,True,True
5,284,False,,,['BOND_TYPE'],['BOND_TYPE'],"[[null], [""2147483652""]]","[[""2147483649""], [""2147483652""]]",,,SELECT DISTINCT T1.BOND_TYPE FROM BOND AS T1 INNER JOIN CONNECTED AS T2 ON T1.BOND_ID = T2.BOND_ID INNER JOIN ATOM AS T3 ON T2.ATOM_ID = T3.ATOM_ID WHERE T3.ELEMENT = 'C';,SELECT DISTINCT T2.BOND_TYPE FROM ATOM AS T1 INNER JOIN BOND AS T2 ON T1.MOLECULE_ID = T2.MOLECULE_ID WHERE T1.ELEMENT = 'C';,True,True
2,308,False,,,['COUNT(DISTINCT C.BOND_ID)'],['COUNT(T1.BOND_ID)'],[[1]],[[2]],1,2,SELECT COUNT(DISTINCT C.BOND_ID) FROM ATOM A JOIN CONNECTED C ON A.ATOM_ID = C.ATOM_ID WHERE A.ELEMENT = 'CL' OR A.ELEMENT = 'CL';,SELECT COUNT(T1.BOND_ID) FROM CONNECTED AS T1 INNER JOIN ATOM AS T2 ON T1.ATOM_ID = T2.ATOM_ID WHERE T2.ELEMENT = 'CL';,True,True
3,308,False,,,['COUNT(DISTINCT C.BOND_ID)'],['COUNT(T1.BOND_ID)'],[[2]],[[3]],2,3,SELECT COUNT(DISTINCT C.BOND_ID) FROM ATOM A JOIN CONNECTED C ON A.ATOM_ID = C.ATOM_ID WHERE A.ELEMENT = 'CL' OR A.ELEMENT = 'CL';,SELECT COUNT(T1.BOND_ID) FROM CONNECTED AS T1 INNER JOIN ATOM AS T2 ON T1.ATOM_ID = T2.ATOM_ID WHERE T2.ELEMENT = 'CL';,True,True
4,308,False,,,['COUNT(DISTINCT C.BOND_ID)'],['COUNT(T1.BOND_ID)'],[[3]],[[4]],3,4,SELECT COUNT(DISTINCT C.BOND_ID) FROM ATOM A JOIN CONNECTED C ON A.ATOM_ID = C.ATOM_ID WHERE A.ELEMENT = 'CL' OR A.ELEMENT = 'CL';,SELECT COUNT(T1.BOND_ID) FROM CONNECTED AS T1 INNER JOIN ATOM AS T2 ON T1.ATOM_ID = T2.ATOM_ID WHERE T2.ELEMENT = 'CL';,True,True
5,308,False,,,['COUNT(DISTINCT C.BOND_ID)'],['COUNT(T1.BOND_ID)'],[[4]],[[5]],4,5,SELECT COUNT(DISTINCT C.BOND_ID) FROM ATOM A JOIN CONNECTED C ON A.ATOM_ID = C.ATOM_ID WHERE A.ELEMENT = 'CL' OR A.ELEMENT = 'CL';,SELECT COUNT(T1.BOND_ID) FROM CONNECTED AS T1 INNER JOIN ATOM AS T2 ON T1.ATOM_ID = T2.ATOM_ID WHERE T2.ELEMENT = 'CL';,True,True
2,312,False,,,['LABEL'],['LABEL'],"[[""2147483648""]]",[],2147483648,,SELECT M.LABEL FROM MOLECULE M JOIN BOND B ON M.MOLECULE_ID = B.MOLECULE_ID WHERE B.BOND_ID = 'TR001_2_4';,SELECT DISTINCT T2.LABEL FROM ATOM AS T1 INNER JOIN MOLECULE AS T2 ON T1.MOLECULE_ID = T2.MOLECULE_ID INNER JOIN BOND AS T3 ON T2.MOLECULE_ID = T3.MOLECULE_ID WHERE T3.BOND_ID = 'TR001_2_4';,True,True
